gene_id	rna_Ctrl_t0_r1	rna_Ctrl_t0_r2	rna_Ctrl_t0_r3	rna_Ctrl_t6_r1	rna_Ctrl_t6_r2	rna_Ctrl_t6_r3	rna_Ctrl_t24_r1	rna_Ctrl_t24_r2	rna_Ctrl_t24_r3	rna_Ctrl_t48_r1	rna_Ctrl_t48_r2	rna_Ctrl_t48_r3	rna_Trt_t0_r1	rna_Trt_t0_r2	rna_Trt_t0_r3	rna_Trt_t6_r1	rna_Trt_t6_r2	rna_Trt_t6_r3	rna_Trt_t24_r1	rna_Trt_t24_r2	rna_Trt_t24_r3	rna_Trt_t48_r1	rna_Trt_t48_r2	rna_Trt_t48_r3
ENSG00000687	132	445	308	378	359	326	361	267	190	482	344	280	461	150	293	98	100	126	43	42	35	28	33	27
ENSG00000688	592	853	849	943	1513	994	1241	800	961	1326	1118	1179	1273	575	1030	856	1182	1932	1361	913	1312	1161	671	801
ENSG00000689	114	176	159	248	169	154	109	129	94	178	131	252	219	93	150	207	176	263	148	118	134	117	142	70
ENSG00000690	205	467	408	531	483	388	480	482	374	524	446	342	479	216	364	449	471	574	373	238	392	241	389	320
ENSG00000691	153	172	326	436	228	207	209	137	217	346	352	350	368	152	295	90	117	163	72	46	99	97	105	119
ENSG00000692	958	1423	991	1717	1201	1166	976	797	899	1395	1159	1471	1318	730	1501	3529	3979	6062	6449	5080	7551	3759	4030	4530
ENSG00000693	1427	2070	3304	3285	2024	2528	2215	1663	2329	2578	3217	2583	2621	1169	2682	4773	4021	6369	5799	4377	4485	4588	4510	2898
ENSG00000694	304	575	525	738	605	775	600	433	434	406	679	877	944	377	525	499	402	772	608	432	658	541	455	427
ENSG00000695	1290	2403	1866	3472	2759	2475	3241	2060	1709	2861	2447	3498	2465	1644	2598	2281	2378	4498	2218	2302	2785	2020	1898	1895
ENSG00000696	690	782	768	1448	1436	1181	1183	737	888	1088	1527	1049	1213	515	1008	833	1111	1817	1195	832	1240	928	974	889
ENSG00000697	1472	2172	1828	3011	2746	1954	2579	1425	1413	2459	3078	2527	2730	1290	2762	1892	1783	3455	1884	1814	1947	1773	2521	1555
ENSG00000698	254	324	515	668	339	563	482	370	246	573	492	559	397	166	447	186	151	251	59	51	60	53	69	47
ENSG00000699	824	1157	837	1632	1877	1295	1317	981	1171	1399	1323	1828	1586	768	1454	1346	1367	1808	1403	1076	1182	1138	972	938
ENSG00000700	898	1136	1133	2106	1396	1607	1493	907	747	1266	1601	1689	1542	627	1237	1546	1328	2050	1550	1242	1026	1090	962	969
ENSG00000701	72	70	67	84	122	70	71	107	51	141	174	158	230	70	82	135	148	157	92	99	129	106	129	50
ENSG00000702	230	371	465	594	492	353	360	298	233	592	509	521	317	246	381	2039	1431	1873	2759	2572	2910	2072	2431	2181
ENSG00000703	236	275	268	407	583	291	409	263	317	396	558	361	401	272	383	413	336	656	297	332	512	394	491	234
ENSG00000704	37	102	62	66	121	88	44	50	38	107	101	83	106	43	72	86	79	89	92	53	100	72	54	75
ENSG00000705	1248	1659	2117	2991	2955	2176	2126	1507	1995	2776	2977	2220	2627	1236	1593	6555	4310	7818	9099	5172	7553	6009	6966	4762
ENSG00000706	404	597	447	624	556	431	829	523	332	506	576	613	743	382	710	652	603	818	438	488	856	573	559	514
ENSG00000707	780	1234	776	1327	1005	895	905	721	671	1124	1562	1037	1223	601	1150	2349	2639	4189	1872	2047	2589	1108	1091	964
ENSG00000708	1216	2235	1608	2123	2370	2445	1886	1483	1618	1295	3472	2445	2342	1412	1825	1973	1546	3184	1743	1848	2055	2188	2007	1067
ENSG00000709	1987	3158	3135	3904	4276	3452	3283	2629	2956	3070	3568	4854	3973	2521	3427	5562	3241	4131	3721	2916	3985	3964	2949	3517
ENSG00000710	3588	5968	5000	7761	5998	5247	5696	3966	3912	5991	8090	5642	9419	3700	5503	6802	7118	8006	4577	3862	6181	4923	4992	4977
ENSG00000711	349	527	401	813	673	566	561	257	350	725	846	655	746	318	559	577	479	903	731	416	501	709	627	458
ENSG00000712	1378	2210	1598	4013	2475	2525	3195	1936	1794	3039	2786	2700	2891	1481	3067	9479	5414	17105	5420	4326	6776	2581	3396	2325
ENSG00000713	388	670	498	2228	1490	1657	1553	1044	1045	1494	1327	1152	842	494	793	1887	1534	1561	1366	1076	1400	1055	945	853
ENSG00000714	793	1641	1498	2578	1371	2076	1679	1200	1131	1723	2065	1775	2347	921	1593	640	299	1019	506	444	466	394	410	311
ENSG00000715	25	81	62	54	51	62	66	55	31	46	98	64	52	35	77	48	73	100	31	63	79	47	38	48
ENSG00000716	831	1030	1364	1763	1767	1419	1267	1203	937	1417	1923	1631	1655	603	1541	4059	3538	4734	5330	6252	5612	3994	4104	2858
ENSG00000717	71	189	131	225	182	144	115	86	105	83	173	163	236	83	116	246	161	290	190	146	194	178	95	183
ENSG00000718	1480	3190	2001	2966	3555	2382	2615	1536	1844	2789	2662	3182	2155	1463	2379	2694	2839	2632	2493	1503	2431	2872	2106	1854
ENSG00000719	582	756	679	1330	1003	1046	1087	663	480	865	975	1071	1036	525	1111	881	1078	1136	772	680	663	868	651	682
ENSG00000720	1183	1531	1700	1880	2262	1790	1771	1536	1343	2083	2485	2154	1633	1088	1758	1644	1749	2160	2108	1841	2289	1350	1190	1368
ENSG00000721	443	832	598	1187	819	1101	1137	644	491	894	954	987	809	437	845	140	173	248	205	127	194	218	232	210
ENSG00000722	408	502	560	818	656	684	634	481	536	565	772	751	688	344	413	716	426	744	723	406	568	481	483	415
ENSG00000723	61	86	68	116	120	105	83	71	60	98	74	70	93	47	84	513	457	550	293	303	303	145	203	103
ENSG00000724	100	295	219	225	194	170	252	184	175	239	300	325	238	151	268	189	158	408	192	151	178	221	215	120
ENSG00000725	1730	2009	2160	3579	2501	2833	3300	1761	1774	2263	3248	3189	2066	1152	2689	13024	10861	11330	8926	6815	9554	5176	5446	5157
ENSG00000726	1273	1714	1535	2481	1948	1625	2150	1336	1567	2035	2397	2205	2610	911	1446	1914	1938	2785	1544	1107	1547	1287	1540	1270
ENSG00000727	632	952	638	1317	851	709	934	617	658	969	1095	1034	1048	499	893	1174	687	1393	1076	762	894	758	767	620
ENSG00000728	1227	1694	1808	2427	2349	1703	1791	1319	1064	1913	1760	1867	1854	1427	1604	1772	1920	2211	2002	1337	2043	1761	1297	1286
ENSG00000729	321	521	451	721	554	568	679	458	456	555	573	508	687	302	416	521	552	778	485	374	473	492	444	441
ENSG00000730	1575	1733	2023	2732	2639	2292	2421	1721	1980	1823	2702	2380	2295	953	2142	2322	1975	3101	1849	2033	2046	1584	1525	1886
ENSG00000731	1664	2280	1732	2291	3242	2080	2053	1929	1036	3364	2584	3690	2608	1299	2432	2422	2312	3476	2231	1780	2462	2181	1768	2059
ENSG00000732	752	1105	1384	1699	1413	1358	1529	1224	1166	1253	1283	1792	1865	719	1438	479	481	499	526	435	413	866	752	607
ENSG00000733	1669	2490	2338	3279	1958	2313	2890	1882	1893	1744	3072	2404	1972	1078	2236	2993	2176	3943	1852	1853	2096	1737	1775	1769
ENSG00000734	227	274	328	536	292	308	413	241	295	398	553	401	303	194	357	439	294	476	245	236	422	288	393	281
ENSG00000735	20	43	22	42	42	35	21	18	27	35	60	31	35	17	24	31	28	43	17	29	47	42	22	35
ENSG00000736	1816	3718	3387	4215	4859	2442	4206	2423	2285	4421	3675	2905	4452	2137	3499	9508	11881	19808	14663	14112	20566	15205	16307	15863
ENSG00000737	234	434	348	558	367	336	416	252	246	361	460	440	518	244	284	353	282	449	288	224	281	364	296	308
ENSG00000738	9023	17280	14205	19960	14719	17667	16043	11201	9897	13635	19241	21925	20504	9925	15207	4099	3142	6500	2047	1530	2468	2949	4196	3404
ENSG00000739	2007	3514	1935	4461	3169	3294	3900	2567	2506	3378	4334	4730	2657	1834	4818	3778	2775	4622	3719	1859	3222	3313	2960	2493
ENSG00000740	1047	1487	1471	1957	2003	1670	2026	1251	1139	1932	2157	1768	1678	725	1962	1527	1814	2657	1402	914	1949	1713	1140	1301
ENSG00000741	295	372	307	528	507	456	438	270	302	288	527	559	534	298	404	499	348	778	471	312	470	477	445	357
ENSG00000742	420	540	511	638	597	676	550	435	315	802	712	773	528	346	568	519	631	811	696	389	627	451	507	410
ENSG00000743	1263	2477	3059	4329	3044	3134	3331	1970	1787	2884	3685	3051	3383	1849	3021	2871	3299	3302	3007	2811	3151	2778	2407	2420
ENSG00000744	336	786	621	1066	618	620	731	528	489	562	811	925	852	350	829	857	720	1313	783	517	714	715	499	485
ENSG00000745	777	1205	1223	1205	1742	1487	1608	757	878	1359	1515	1445	1805	635	1451	1271	1282	1781	1483	1055	1359	1072	914	1050
ENSG00000746	891	1293	1134	1907	2012	1392	2084	1199	1203	1451	1581	1832	1503	734	1426	1929	1543	1856	1230	1473	1452	885	1322	1165
ENSG00000747	1043	2122	1074	1620	1890	1151	1923	1310	1513	2024	1669	2125	1783	987	1996	1498	1616	2481	1454	1075	1581	1663	1897	1260
ENSG00000748	1223	1177	1226	1644	1559	1384	1345	1078	1336	1433	2246	2148	1829	976	2146	1354	1313	2727	1194	1249	1858	1568	1450	1292
ENSG00000749	614	682	717	1210	911	1091	719	761	446	798	891	1152	857	403	671	234	123	184	282	160	267	393	461	369
ENSG00000750	570	1373	1072	1979	1468	1390	1421	1019	740	1342	1399	1374	1261	850	1154	1502	1619	2049	1517	1122	2030	1528	1283	1215
ENSG00000751	1982	3326	2465	3687	2897	3296	3477	2086	2314	2961	3784	2697	4028	1245	2844	3535	1937	4270	3114	2721	2920	2990	3401	2342
ENSG00000752	5698	7456	6977	10886	6540	10900	7302	6425	5638	8120	12026	9290	10433	4629	8136	9010	8878	11008	9365	7537	7412	6785	6060	5143
ENSG00000753	1695	2530	2889	3256	2481	2780	2641	2214	2276	3485	3650	2857	2931	1882	2704	3262	3156	3724	3012	2495	2989	2878	2254	2127
ENSG00000754	15849	28214	25790	53076	32877	31300	37130	18948	26693	33730	31344	36157	33429	16650	31062	28325	23410	41400	39031	24119	39721	27195	34878	31114
ENSG00000755	116	134	110	145	152	224	177	72	110	124	157	168	209	82	125	54	20	47	21	43	33	82	36	50
ENSG00000756	1354	2322	2328	1515	973	1246	967	902	610	978	1687	1089	2871	1490	3050	546	395	773	321	215	400	260	229	224
ENSG00000757	388	797	342	891	590	582	640	445	414	674	892	889	555	323	671	1720	1966	3018	2644	2024	2008	2755	2538	2203
ENSG00000758	106	165	138	259	142	277	159	170	102	135	262	159	147	86	152	189	187	324	201	132	239	172	153	166
ENSG00000759	1870	2613	3173	4386	4190	3470	4038	2764	1888	3876	4153	3108	4260	1729	3579	10150	8019	11253	16973	13383	14769	15862	13752	8799
ENSG00000760	800	1524	889	1791	1001	1260	1282	919	1158	1193	1763	1922	1569	994	1704	8374	6521	8075	4892	4602	5254	2926	2988	2974
ENSG00000761	2998	5096	3892	6325	4891	3596	5356	3628	3829	4689	5266	5479	6244	2539	5446	1813	2115	3099	1434	1221	1467	1030	1297	1067
ENSG00000762	195	177	173	355	244	305	313	209	215	334	260	326	361	122	239	315	311	455	278	322	342	197	220	209
ENSG00000763	1179	1522	1800	2540	1656	1634	2048	1419	1539	2003	1779	3448	2559	940	2069	2382	2682	2709	1471	1650	1882	2234	1464	1376
ENSG00000764	2048	3699	4039	5582	5240	4672	4375	2077	3322	4396	8010	3630	5141	2387	4664	4745	4586	5915	3414	3059	3715	2932	3682	2789
ENSG00000765	10024	15753	10871	23384	16443	17322	13873	8963	8592	19838	20552	19130	15984	9275	12965	17379	16297	28958	17343	9555	16768	13115	13774	10883
ENSG00000766	118	207	102	247	161	180	184	92	120	179	167	129	168	96	185	47	55	77	24	30	31	22	28	25
ENSG00000767	2662	4495	3757	5054	3262	5074	3981	2919	2522	3547	4408	4630	6922	2861	4723	15441	11735	16539	13253	11975	20907	19633	17030	13744
ENSG00000768	371	460	476	567	662	578	633	431	403	607	877	673	588	325	589	2719	1792	2480	1490	1542	2776	1625	1294	1126
ENSG00000769	549	1082	1093	1427	1503	1352	1456	854	633	1177	1224	1161	1091	642	1205	1385	1173	1918	1074	683	1111	1203	1087	865
ENSG00000770	881	1149	1355	1823	1346	1517	1858	965	1203	1271	2450	1414	2309	841	1915	1683	1561	1988	1397	888	1146	1696	1059	1094
ENSG00000771	958	1605	1650	1965	1722	1875	1963	1283	1183	2253	2094	2310	1814	1090	1681	10444	6030	12018	6543	4187	4615	2630	2110	2099
ENSG00000772	351	498	599	674	650	592	709	612	643	802	787	614	670	421	820	633	610	910	646	294	867	727	674	494
ENSG00000773	2595	3613	3627	4411	5351	4395	3836	2601	2783	4444	4374	4946	4787	2350	3925	5661	3884	5579	4009	2991	4899	3511	3251	3368
ENSG00000774	1765	3640	3351	5019	3752	3883	4046	2961	2250	3733	4861	4097	4493	2055	3389	3841	2893	6487	3928	3047	4458	2658	3391	3629
ENSG00000775	353	799	656	896	656	638	868	495	417	599	802	746	761	316	643	808	531	861	638	591	691	481	650	606
ENSG00000776	152	209	228	321	308	259	315	201	186	273	299	276	330	133	229	358	270	354	285	162	277	305	225	217
ENSG00000777	2014	2822	2755	4643	3342	3624	3212	2427	2731	3012	3473	3565	4222	2395	2924	3525	3490	3440	3150	2078	3386	3706	2768	2142
ENSG00000778	9501	10747	10865	17065	15318	12585	15009	8748	8813	13840	12252	17100	14084	7088	12172	12645	14625	18877	11420	7753	13603	10590	11829	7198
ENSG00000779	6904	9014	9640	17486	12585	9424	12626	9564	9236	11273	13562	13774	14121	6177	12725	50691	39314	53246	33964	36466	38229	15938	14732	18198
ENSG00000780	27609	32741	43284	51982	39562	51399	44064	32238	32673	50062	55822	51762	55049	22431	50141	49794	40673	71688	44865	38966	34777	51181	35565	36342
ENSG00000781	318	466	445	706	927	557	663	459	333	731	641	594	630	391	586	653	376	1078	652	555	531	485	671	556
ENSG00000782	451	499	598	795	680	739	656	450	413	590	869	728	796	429	785	768	583	942	624	409	456	522	516	418
ENSG00000783	162	268	128	337	234	226	228	143	182	302	240	338	276	137	209	268	274	437	297	174	264	177	201	160
ENSG00000784	2102	3593	3291	4385	3973	4021	4022	3037	2949	4912	4693	3967	6315	2461	4371	3680	3651	4634	4552	3160	3614	2769	3614	2926
ENSG00000785	459	719	701	913	900	851	483	322	335	434	473	615	735	500	602	934	645	1062	564	368	548	462	376	377
ENSG00000786	1099	1441	1910	3051	2494	2191	2332	2324	1941	3585	2696	2717	1982	939	2138	2191	1728	2596	2201	1992	3127	2220	2581	2367
ENSG00000787	1201	1963	2158	3215	2485	2455	2671	1903	1345	2766	2082	2019	1847	1065	2512	2406	1963	2748	1926	1448	1887	2249	2211	1905
ENSG00000788	147	246	177	444	325	219	379	154	179	193	239	306	252	189	338	369	234	354	302	180	238	217	294	202
ENSG00000789	269	361	358	588	520	400	672	399	377	345	576	609	678	335	504	497	421	657	484	354	497	408	417	401
ENSG00000790	518	817	654	1323	957	685	939	749	630	1056	765	680	945	454	783	822	889	1250	928	553	761	633	707	558
ENSG00000791	999	1863	1912	2816	2743	1830	2068	1512	1418	1723	3173	2731	2607	1583	2750	2555	2483	2813	2081	1395	2277	2001	2058	1786
ENSG00000792	572	695	791	1318	1193	1100	1163	916	974	1101	1388	1178	1137	428	1032	4498	3633	5218	2880	1836	2564	1499	1502	1425
ENSG00000793	12456	18726	14331	20728	22400	20734	15535	10147	12864	19544	21325	17886	16147	9447	13545	5405	5051	7802	2423	2290	2856	4180	4504	4768
ENSG00000794	1425	2064	1820	2739	2067	2138	2098	1008	1158	2398	2200	2123	2203	1505	2818	8638	9354	13468	16805	16675	21244	13415	12002	11330
ENSG00000795	37	71	59	83	64	77	46	38	43	60	120	78	81	36	46	145	114	186	192	173	208	230	209	268
ENSG00000796	817	1401	1380	2263	1801	1711	1948	1253	1280	1478	1976	1976	1567	717	1446	2387	1158	2299	1709	1472	1658	1356	1270	1033
ENSG00000797	102	105	151	227	165	145	268	88	146	172	240	178	169	130	163	155	166	299	132	129	165	163	162	164
ENSG00000798	6562	12841	12970	16774	14196	17611	11946	8735	9505	11591	15913	14383	14010	7523	15986	2742	2917	3951	3974	3344	4154	9622	7762	6386
ENSG00000799	264	478	377	851	616	704	493	388	356	523	666	546	696	350	487	593	690	903	403	436	578	393	719	363
ENSG00000800	2515	4103	5476	5083	3569	4291	4791	3840	3501	4816	5048	5349	5187	1764	4564	4908	4263	7542	4528	2555	5254	3774	3477	2515
ENSG00000801	1028	1355	1242	759	857	942	793	616	686	1506	1133	1208	1278	742	1154	948	919	1701	955	1001	964	1252	1191	898
ENSG00000802	1597	3220	2287	3242	2658	2493	3073	2103	1957	3227	3127	2900	2893	1313	2875	8037	7400	9234	9310	6192	7598	7428	6116	6099
ENSG00000803	3228	5354	5609	3548	3497	3166	3375	2141	1422	2307	2130	3369	8132	3459	6270	1132	1200	1387	659	461	597	439	359	396
ENSG00000804	117	122	129	162	161	142	145	100	110	152	221	184	155	73	128	610	804	987	400	441	450	267	250	165
ENSG00000805	344	523	548	677	792	595	644	545	351	609	1006	830	592	369	792	2997	2017	3273	1368	1241	2710	852	849	750
ENSG00000806	3235	4603	5093	5324	4825	3846	4944	4060	3287	6041	4174	5677	5393	1987	4499	18235	16687	31520	14859	7400	12657	6272	6396	4961
ENSG00000807	48	51	68	142	96	80	107	74	55	91	128	163	98	34	82	443	276	305	214	186	307	104	123	95
ENSG00000808	7531	11480	10868	18276	12070	12196	14083	6353	7038	12980	16079	14451	14005	7118	11530	14223	12391	17883	8614	8280	12370	10177	9860	10219
ENSG00000809	306	381	359	719	618	519	579	268	283	483	634	658	590	204	610	631	276	599	615	362	579	374	400	395
ENSG00000810	995	1066	1142	1764	1403	1209	1348	1022	967	1146	1810	1416	1814	988	1260	1721	1644	1760	1486	1055	1372	1271	1277	1547
ENSG00000811	448	661	492	809	552	664	840	560	520	550	951	667	1105	500	792	158	176	260	83	56	92	75	91	50
ENSG00000812	3369	4918	2996	5485	4829	4626	4311	4032	3461	4628	6768	4894	5281	3309	4970	5641	4959	6822	5072	3762	6413	4162	4046	3566
ENSG00000813	1597	2322	1789	3328	2370	2169	1993	1580	1779	2075	2598	2255	2211	1093	2162	2430	2447	3397	1834	1486	1993	1483	2146	1284
ENSG00000814	793	879	1325	2091	1012	1137	1357	979	1247	1388	1465	1435	1549	828	1499	1573	1176	2401	1498	787	1441	990	1681	1198
ENSG00000815	5181	6521	7368	10456	6550	8091	7861	5811	4557	7693	8585	5696	8388	3628	6158	9523	7217	9474	7074	4486	6918	6602	5142	7065
ENSG00000816	913	1046	873	1273	1089	1105	1450	806	968	1194	1376	1249	1175	550	949	1554	1024	1641	1016	980	1311	1155	1088	843
ENSG00000817	1340	1446	1654	2022	2054	2187	2176	1601	1420	1792	1976	2121	2286	1095	1970	5528	5237	7884	13109	12994	11256	11211	12172	7658
ENSG00000818	440	890	631	1132	765	874	895	502	413	608	1061	929	939	536	936	767	739	1154	712	572	920	930	677	601
ENSG00000819	851	860	958	1356	1311	969	1193	901	731	1301	1393	1037	1172	717	1226	1228	1454	1610	1314	1256	1179	1173	1312	1198
ENSG00000820	1145	1281	1071	1967	1329	1671	1921	1077	1426	1800	1567	1496	1712	900	1672	1860	1831	1955	1282	994	1669	1301	1244	1395
ENSG00000821	1023	1513	1626	2047	1334	1948	1919	1395	1118	2024	2272	2029	1426	986	1467	574	490	692	262	237	297	206	249	225
ENSG00000822	507	621	575	748	690	713	915	537	492	635	822	842	715	353	757	855	669	863	761	580	604	616	675	490
ENSG00000823	50	99	94	151	140	121	130	89	115	90	143	169	115	56	155	148	113	152	150	76	119	72	90	92
ENSG00000824	20537	26439	23067	32027	30611	26346	35813	23260	19351	34276	33653	32844	47127	20851	36970	38915	27224	44371	27199	21587	38757	25641	24788	22181
ENSG00000825	31212	55349	48382	62284	63757	53924	72497	50356	37729	60820	82220	73735	78520	28012	54202	71447	46397	73305	55410	38528	60223	56445	42387	46397
ENSG00000826	75	79	42	81	131	68	86	81	69	138	111	121	133	38	102	78	44	115	98	83	63	117	90	89
ENSG00000827	7	9	7	24	16	27	32	6	14	32	14	51	9	4	29	43	20	19	25	19	37	19	38	25
ENSG00000828	163	252	310	298	362	214	195	179	217	320	356	288	324	184	273	364	314	436	242	280	268	296	316	208
ENSG00000829	132	149	199	350	233	233	213	144	243	238	280	270	287	132	208	598	502	959	1363	917	1003	932	803	911
ENSG00000830	224	472	529	731	416	503	477	390	441	462	520	701	608	405	492	2022	1934	1971	2071	2003	2158	2139	2213	1777
ENSG00000831	1420	2115	2010	3569	2054	2669	2471	1800	1685	1903	2516	2393	2593	1530	2758	2473	1892	3864	2382	1854	2554	1710	2179	1663
ENSG00000832	1369	2388	1974	2657	2339	1762	1585	1841	1263	2144	1736	3029	2375	1448	2134	2026	1515	2972	2284	1927	2174	2451	2465	1716
ENSG00000833	170	227	238	389	281	336	251	195	237	405	260	222	340	114	275	300	313	588	306	207	260	221	235	277
ENSG00000834	892	1375	1336	2307	1641	1456	2000	1355	1161	1534	1959	1441	2396	802	1613	3619	3980	4483	4188	3536	4729	5017	4578	3181
ENSG00000835	59	53	85	123	65	59	76	79	38	108	121	75	86	37	43	120	64	118	99	77	99	86	104	52
ENSG00000836	808	1758	1619	2417	1992	1531	1843	988	1521	1930	2295	2244	1934	906	1974	1682	2107	2588	1596	1364	1511	1267	1651	1459
ENSG00000837	253	469	528	591	467	468	469	347	321	672	406	627	561	316	674	430	335	725	449	340	434	353	402	368
ENSG00000838	1786	2438	1944	3233	3887	2206	2331	1547	1816	3569	3314	3726	3324	1593	2833	3329	2771	4045	2656	1951	2944	2924	2698	2082
ENSG00000839	319	634	525	886	1129	825	1277	830	534	995	981	801	509	414	700	201	177	299	158	96	167	220	184	208
ENSG00000840	40	91	134	216	122	194	210	122	149	126	182	152	103	36	131	210	155	230	110	79	113	172	121	97
ENSG00000841	935	1513	1176	2206	1187	2015	1397	1170	1298	1943	2296	2009	1971	824	1957	6562	4713	8289	7639	5798	6953	3956	3698	4027
ENSG00000842	26	62	78	98	74	72	50	50	30	55	53	74	40	47	42	69	85	113	43	71	73	46	36	39
ENSG00000843	822	795	782	1490	1068	984	1526	1063	819	1322	1668	1863	1135	519	1196	1286	1211	1600	903	781	1550	1390	1221	1061
ENSG00000844	1079	1781	2320	2902	1581	2209	2258	1140	1186	2182	1994	2188	1679	1196	2810	7510	6123	9951	5559	4705	5304	3918	2654	2419
ENSG00000845	3579	5556	6468	8742	5962	5546	7098	5154	5078	8022	8151	8728	5169	3726	4884	5932	5840	8699	7466	4988	6435	6034	4632	4917
ENSG00000846	1866	3203	2375	3452	2942	2625	2089	2055	1757	2686	3364	3784	3087	1834	2552	2914	1739	4302	2949	2584	2651	2300	2090	2436
ENSG00000847	171	246	236	324	341	275	334	268	227	276	312	308	267	168	259	298	297	452	334	178	297	266	355	164
ENSG00000848	528	820	534	712	803	557	766	406	423	561	758	944	630	488	801	813	611	776	507	376	652	659	558	627
ENSG00000849	84	184	106	187	184	123	159	79	99	146	191	168	199	88	217	239	134	199	174	132	229	164	106	154
ENSG00000850	3635	3630	3095	4634	5354	5486	4612	4221	2982	5347	5078	5711	5405	2715	5619	5740	4088	6591	3650	3484	6427	2927	4468	2702
ENSG00000851	220	487	316	1042	607	967	954	725	457	955	999	1140	374	228	465	2429	1655	2117	3304	1912	3061	2183	1946	1930
ENSG00000852	56	42	61	34	46	38	55	19	15	9	28	22	124	32	55	51	31	127	27	28	23	22	31	24
ENSG00000853	4880	8984	6481	11867	8808	12427	11679	5579	6489	10780	9163	9218	13144	6640	8222	5241	4292	6010	2959	2567	2461	2750	2866	2654
ENSG00000854	11346	13898	16693	20324	19046	14069	22967	12955	12834	20041	20177	16950	17207	10314	17778	3555	2583	4121	1921	1352	1884	1689	1646	1691
ENSG00000855	1722	2938	3198	4279	3661	4221	4421	1526	2478	4187	5327	4410	3261	1498	3465	3568	3531	4419	3838	3232	4411	3561	2714	3048
ENSG00000856	1478	1545	1413	2455	1969	1973	1670	1541	1309	1912	2418	2440	2635	1174	1578	2184	1739	1995	1644	1227	1671	1368	1774	1414
ENSG00000857	222	529	451	546	512	493	508	543	390	407	745	375	778	378	640	612	469	720	655	349	402	547	442	316
